"","Authors","Title","Year","Source","grp"
"1484","PE Cowan","advances in new zealand mammalogy 1990–2000: brushtail possum",2001,"Journal of the Royal Society of New Zealand","An_T_primary"
"1502","RH Barrett","a short history of mesocarnivore management in california",1997,"The Wildlife Society California North Coast Chapter","An_T_primary"
"1511","HOWWWE TELL","the prob",1987,"Probe","An_T_primary"
"1523","T Fujii","comparison between animal care and care for humans",2010,"","An_T_primary"
"1530","M ZOTTINI","management intensity and topography determined plant diversity in vineyards",2014,"Environmentally Sustainable …","An_T_primary"
"1538","S Williamson, A Ball, J Pretty","trends in pesticide use and drivers for safer pest management in four african countries",2008,"Crop protection","An_T_primary"
"1553","RH Schmidt","humans, bears and redwoods: a need for applied environmentalism",1988,"Transactions of the Western Section of The …","An_T_primary"
"1556","J Godoy-Güinao, IA Díaz, M Llanos-Pineda, ...","hábitos alimenticios y percepción de las personas hacia la lechuza blanca (tyto alba tuidara, je gray 1829) en un barrio urbano del sur de chile: …",2017,"Gayana ( …","An_T_primary"
"1560","AL Sandika, NT Wijesinghe","farmer's knowledge and adoption of dragon fruit (hylocereus undatus) cultivation: a case study in sri lanka [conference poster].",2012,"… Matara, Sri Lanka, 29 November, 2012","An_T_primary"
"1561","D Van Vuren, KS Smallwood","ecological management of vertebrate pests in agricultural systems",1996,"Biological Agriculture & Horticulture","An_T_primary"
"1562","R Timm, G Connolly","sheep-killing coyotes a continuing dilemma for ranchers",2001,"California Agriculture","An_T_primary"
"1566","D ?irovi?, A Penezi?, M Krofel","jackals as cleaners: ecosystem services provided by a mesocarnivore in human-dominated landscapes",2016,"Biological Conservation","An_T_primary"
"1572","C Vásquez, Y Colmenarez, M Dávila, M Perez, ...","phytophagous mites associated to fragaria spp., advances in pest management in south america.",2016,"Journal of …","An_T_primary"
"1574","J Seebeck","the conservation of mammals in victoria development of legislative controls",1995,"Journal of Australian Studies","An_T_primary"
"1583","WE Howard","livestock predators 106 and the balance of nature",0,"naldc.nal.usda.gov","An_T_primary"
"1584","KG Gadd, LC Nixon, E Taube, ...","the lusitu tragedy.",1962,"Central African Journal of …","An_T_primary"
"1590","DC Cook, RW Fraser, A Wilby, JK Waage, JD Mumford","a look beyond the biosecurity horizon",2004,"th Annual Conference of The …","An_T_primary"
"1599","RW Stark","integrated pest management in forest practice",1977,"Journal of Forestry","An_T_primary"
"1602","DR Cline, DB Siniff, AW Erickson","immobilizing and collecting blood from antarctic seals",1969,"The Journal of Wildlife Management","An_T_primary"
"1606","R Georgis, AM Koppenhöfer, LA Lacey, G Bélair, ...","successes and failures in the use of parasitic nematodes for pest control",2006,"Biological Control","An_T_primary"
"1613","DR Towns, KG Broome","from small maria to massive campbell: forty years of rat eradications from new zealand islands",2003,"New Zealand Journal of Zoology","An_T_primary"
"1625","GW Bird, KM Maredia, D Dakouo, ...","role of integrated pest management and sustainable development",2003,"… Pest Management in …","An_T_primary"
"1633","SM Vantassel, SR Groepper","a survey of wildlife damage management techniques used by wildlife control operators in urbanized environments in the usa",2016,"Problematic Wildlife","An_T_primary"
"1643","R Arlettaz, R Mathevet","biodiversity conservation: from research to action",2010,"Natures Sciences Sociétés","An_T_primary"
"1645","DL Haynes, RL Tummala, TL Ellis","ecosystem management",0,"BioScience","An_T_primary"
"1649","KM da Costa Rego, ...","assessing human-bat interactions around a protected area in northeastern brazil",2015,"Journal of …","An_T_primary"
"1659","SWR Harrison, BL Cypher, S Bremner-Harrison, ...","resource use overlap between urban carnivores: implications for endangered san joaquin kit foxes (vulpes macrotis mutica)",2011,"Urban …","An_T_primary"
"1661","DC Cook, RW Fraser, A Wilby, ...","beyond the biosecurity horizon",2004,"… (48th), February 11 …","An_T_primary"
"1663","JM Tanner","the place of human biology in medical education: suggestions for a revised preclinical course in the light of the general …",1958,"The Lancet","An_T_primary"
"1664","J Martin","the wild rabbit: plague, polices and pestilence in england and wales, 1931–1955",2010,"Agricultural History Review","An_T_primary"
"1671","S Dubois, N Fenwick, L Baker, S Baker, NJ Beausoleil, ...","consensus principles for ethical wildlife control",2017,"","An_T_primary"
"1680","VB Meyer-Rochow, J Chakravorty","notes on entomophagy and entomotherapy generally and information on the situation in india in particular",2013,"Applied entomology and zoology","An_T_primary"
"1682","KJ Hsü","evolution, ideology, darwinism and science",1989,"Klinische Wochenschrift","An_T_primary"
"1688","S Oppel, BM Beaven, M Bolton, J Vickery, ...","eradication of invasive mammals on islands inhabited by humans and domestic animals",2011,"Conservation …","An_T_primary"
"1697","JA Nunes","boundaries, margins and migrants: on paradigm shifts, heterogeneity and culture wars",1995,"","An_T_primary"
"1704","JE Elliott, BA Rattner, RF Shore, ...","paying the pipers: mitigating the impact of anticoagulant rodenticides on predators and scavengers",2016,"BioScience","An_T_primary"
"1712","GA Norton, JD Mumford","decision analysis techniques",1993,"Decision Tools for Pest Management","An_T_primary"
"1713","MJ Goulding, TJ Roper","press responses to the presence of free?living wild boar (sus scrofa) in southern england",2002,"Mammal Review","An_T_primary"
"1716","RD Cats","nadca's future mission",2001,"Probe","An_T_primary"
"1726","P Nash, CA Furcolow, KS Bynum, CA Yoder, ...","20, 25-diazacholesterol as an oral contraceptive for black-tailed prairie dog population management",2007,"Human-Wildlife …","An_T_primary"
"1731","SW Bromley","hornet habits",1931,"Journal of the New York Entomological Society","An_T_primary"
"1732","M Hutchins","death at the zoo: the media, science, and reality",2006,"Zoo biology","An_T_primary"
"1741","EMG Cordeiro, AS Corrêa, M Venzon, RNC Guedes","insecticide survival and behavioral avoidance in the lacewings chrysoperla externa and ceraeochrysa cubana",2010,"Chemosphere","An_T_primary"
"1752","Z SALITERNIK","theoretical and practical aspects of anti-malaria work in israel.",1955,"Harefuah","An_T_primary"
"1756","DP Worley","detecting insect and disease problems in the urban forest.",1980,"Hopkins, G.(Coordinating Editor): Proceedings of the …","An_T_primary"
"1763","AK Chakravarthy","role of vertebrates in inflicting diseases in fruit orchards and their management",2004,"Fruit and Vegetable Diseases","An_T_primary"
"1765","KL Andrews, JW Bentley, RD Cave","enhancing biological control's contributions to integrated pest management through appropriate levels of farmer participation",1992,"Florida Entomologist","An_T_primary"
"1766","J Cairns Jr","ecosocietal restoration reestablishing humanity's relationship with natural systems",1995,"Environment: Science and Policy for Sustainable …","An_T_primary"
"1773","IR Domigan, KFD Hughey","trapping tunnel design incorporating behavioural preferences of stoats",2008,"New Zealand Journal of Zoology","An_T_primary"
"1782","CA Marks, A Wilton, F Gigliotti, F Busana","ejectors versus baits for oral delivery to canids: hitting the target in urban and rural environments",0,"researchgate.net","An_T_primary"
"1791","A Rubina, NS Badar, A Amjad, A Jaffar, ...","farmer's perception regarding"" haryali"" and"" kisan time"" programmes telecast by ptv.",2015,"Academia Journal of …","An_T_primary"
"1809","A Wigley","the feral hog: are they a damaging agent on texas rangeland?",1995,"Rangelands Archives","An_T_primary"
"1814","RJ Johnson, RM Case, MM Beck","biodeterioration of the biosphere: where does wildlife damage management stand?",1995,"International biodeterioration & …","An_T_primary"
"1832","AE Emerson","why termites",1947,"Sci. Monthly","An_T_primary"
"1846","M Holmes","the sparrow question: social and scientific accord in britain, 1850–1900",2017,"Journal of the History of Biology","An_T_primary"
"1851","DL Gunn","dilemmas in conservation for applied biologists",1972,"Annals of Applied Biology","An_T_primary"
"1853","MA Center","faculty, schools look for teacher incentives",1984,"","An_T_primary"
"1861","CR Dickman","measuring and managing the impacts of cats",2014,"Carnivores of Australia: Past, Present and Future","An_T_primary"
"1870","RR Borkhataria","ecological and political implications of conversion from shade to sun coffee in puerto rico",2002,"","An_T_primary"
"1883","MC Hardy","using selective insecticides in sustainable ipm",2011,"CAB Rev. Perspect. Agric. Vet. Sci. Nutr. Nat. Resour","An_T_primary"
"1888","L Eiseley","the firmament of time: a library of america ebook classic",2016,"","An_T_primary"
"1891","AZ Mu","factors affecting large wheat farmer households' willingness and demand for agricultural techniques-based on investigated sample data about 790 large wheat farmer …",2016,"Journal of Southern Agriculture","An_T_primary"
"1893","DD Gilbertson, M Kent, FB Pyatt","animal surveys",1985,"Practical Ecology for Geography and …","An_T_primary"
"1897","CM Riley, AS DuVall-Lash, SL Jayasri, BL Koenig, ...","how living near humans affects singapore's urban macaques",2016,"Ethnoprimatology","An_T_primary"
"1900","MR Wade, GM Gurr, SD Wratten","ecological restoration of farmland: progress and prospects",2008,"… of the Royal …","An_T_primary"
"1904","EO Wilson","competitive and aggressive behavior",1970,"Information (International Social Science …","An_T_primary"
"1912","PJ Sweetapple, NR Council","costs of deer in northland",2006,"Landcare Research Contract Report …","An_T_primary"
"1913","C Lydeard","us biodiversity status report",1996,"Conservation Biology","An_T_primary"
"1915","B Beale","attack of the killer rabbits: how the rabbit calicivirus story escaped",2003,"Australian Zoologist","An_T_primary"
"1920","TOG BUG","pests and pest control",2015,"CENTRE OF EXCELLENCE IN MARINE BIOLOGY, …","An_T_primary"
"1923","S Rana","studies on biodegradation of thiamethoxam by bacterial species isolated from agricultural soils",2013,"","An_T_primary"
"1928","SW Gabrey, PA Vohs, DH Jackson","perceived and real crop damage by wild turkeys in northeastern iowa",1993,"Wildlife Society Bulletin (1973-2006)","An_T_primary"
"1930","LJ Thomson, DJ Sharley, AA Hoffmann","beneficial organisms as bioindicators for environmental sustainability in the grape industry in australia",2007,"Australian Journal of Experimental …","An_T_primary"
"1931","PJ Seddon, WM Strauss, J Innes","animal translocations: what are they and why do we do them",2012,"… Biology: integrating science …","An_T_primary"
"1934","VOF CRIME","law and animal maltreatment",2015,"… Maltreatment: Forensic Mental Health Issues and …","An_T_primary"
