"","Authors","Title","Year","Source","grp"
"1501","RM Timm, RO Baker","a history of urban coyote problems",2007,"Wildlife Damage Management …","A_D_primary"
"1503","GP Hall, KP Gill","management of wild deer in australia",2005,"Journal of Wildlife Management","A_D_primary"
"1506","LJ Jahnke, C Phillips, SH Anderson, ...","a methodology for identifying sources of indirect costs of predation control: a study of wyoming sheep producers",1988,"Vertebrate Pest Control …","A_D_primary"
"1509","CHB Smith","veterinarians and animal welfare—a new zealand perspective",1998,"Applied Animal Behaviour Science","A_D_primary"
"1512","OS Bruers","a rational approach to improve worldwide well-being",0,"stijnbruers.wordpress.com","A_D_primary"
"1524","AE Houston","the beaver-a southern native returning home",1998,"","A_D_primary"
"1525","HP Tietjen, GH Matschke","aerial prebaiting for management of prairie dogs with zinc phosphide",1982,"The Journal of Wildlife Management","A_D_primary"
"1531","PB Robertson","ecologically sensitive management options for bats",1989,"","A_D_primary"
"1540","S VANTASSEL","exposing and framing the ethical blind spots in wildlife damage management exploited by animal protectionists",0,"academia.edu","A_D_primary"
"1550","HA Semken","holocene mammalian biogeography and climatic change in the eastern and central united states",1983,"Late-Quaternary environments of the United States","A_D_primary"
"1558","MS Ahmed, LA Fiedler, EA Heinrichs","economic losses by rats on experimental rice farms in the philippines",1987,"Crop protection","A_D_primary"
"1563","L Durel, A Estrada-Peña, M Franc, H Mehlhorn, ...","integrated fly management in european ruminant operations from the perspective of directive 2009/128/ec on sustainable use of pesticides",2015,"Parasitology …","A_D_primary"
"1565","D Sheela, SN Soni","adoption of improved cotton production technology in dhar district of madhya pradesh (india).",2012,"Journal of Soils and Crops","A_D_primary"
"1567","TC Vosburgh, LR Irby","effects of recreational shooting on prairie dog colonies",1998,"The Journal of Wildlife Management","A_D_primary"
"1569","P López-del-Toro, E Andresen, ...","attitudes and knowledge of shade-coffee farmers towards vertebrates and their ecological functions",2009,"Tropical …","A_D_primary"
"1570","E Manolas, J Hockey, ...","a natural history of an environmentalist: identifying influences on pro-sustainability behavior through biography and autoethnography",2013,"… /Forum: Qualitative Social …","A_D_primary"
"1577","ME Jones, M Oakwood, CA Belcher, ...","carnivore concerns: problems, issues and solutions for conserving australasia's marsupial carnivores",2003,"… with pouches: the …","A_D_primary"
"1600","RJ Henderson, CE O'Connor, DR Morgan","current practices in sequential use of possum baits",1999,"","A_D_primary"
"1608","M Zion, O Spektor?Levy, Y Orchan, ...","tracking invasive birds: a programme for implementing dynamic open inquiry learning and conservation education",2011,"Journal of Biological …","A_D_primary"
"1610","DL Haynes, RL Tummala, TL Ellis","ecosystem management for pest control",1980,"BioScience","A_D_primary"
"1620","M Bartos, S Dao, D Douk, S Falzone, ...","use of anticoagulant rodenticides in single-family neighborhoods along an urban-wildland interface in california",2011,"Cities and the …","A_D_primary"
"1626","WA Springstead","the dying of the giants",1970,"Journal ASA","A_D_primary"
"1628","V Lund, G Coleman, S Gunnarsson, MC Appleby, ...","animal welfare science—working at the interface between the natural and social sciences",2006,"Applied Animal …","A_D_primary"
"1635","E Kohák","speaking to trees",1992,"Critical Review","A_D_primary"
"1657","G Elgezeery","environmental terrorism in peter wuteh vakunta's green rape",2014,"European Scientific Journal, ESJ","A_D_primary"
"1673","A Blasco","philosophy of science and animal breeding research",2006,"8th World Congress on Genetics Applied to Livestock …","A_D_primary"
"1675","AL Antonelli, C Foss","plant health care & ipm",0,"","A_D_primary"
"1676","RF Norris","have ecological and biological studies improved weed control strategies",1992,"Proceedings of the 1st International Weed Control …","A_D_primary"
"1677","B Miller, RP Reading","challenges to black-footed ferret recovery: protecting prairie dogs",2012,"Western North American Naturalist","A_D_primary"
"1684","R Maguire","born in the usa",0,"twilightbeasts.wordpress.com","A_D_primary"
"1692","RE Feber, EM Raebel, N D'cruze, DW Macdonald, ...","some animals are more equal than others: wild animal welfare in the media",2016,"…","A_D_primary"
"1693","UJOB SEEKING","non-preferred terms jz",0,"nationaldrugstrategy.gov.au","A_D_primary"
"1696","B Schmidt-Sonnenschein","the european biocidal products directive",2004,"Directory of Microbicides for the Protection of …","A_D_primary"
"1699","DB Lima, JWS Melo, NMP Guedes, LM Gontijo, ...","bioinsecticide-predator interactions: azadirachtin behavioral and reproductive impairment of the coconut mite predator neoseiulus baraki",2015,"PloS one","A_D_primary"
"1721","W Conway","wild and zoo animal interactive management and habitat conservation",1995,"Biodiversity and Conservation","A_D_primary"
"1723","HK Buechner","life history, ecology, and range use of the pronghorn antelope in trans-pecos texas",1950,"American Midland Naturalist","A_D_primary"
"1725","JE Miller","keynote address-wildlife damage control and the cooperative extension services",1981,"","A_D_primary"
"1733","D McNaughton","the importance of long-term social research in enabling participation and developing engagement strategies for new dengue control technologies",2012,"PLoS neglected tropical diseases","A_D_primary"
"1744","N Srikaewtoom, N Thiengkamol, C Thiengkamol","??? ????? ??? ??? ??? ???????? ???? ???????? ??? ?????? development model of biodiversity conservation",0,"","A_D_primary"
"1753","T Tscharntke, AM Klein, A Kruess, ...","landscape perspectives on agricultural intensification and biodiversity–ecosystem service management",2005,"Ecology …","A_D_primary"
"1771","NJ Bostanian","pesticide toxicology: mode of action, residues in fruit crops, and risk assessment",2004,"Reviews in food and nutrition toxicity","A_D_primary"
"1772","M Carnall","zoo store 1 at the natural history museum, london: meeting national standards?",2007,"Papers from the Institute of Archaeology","A_D_primary"
"1778","CF von Weizsäcker","on power",2014,"Carl Friedrich von Weizsäcker: Major Texts in …","A_D_primary"
"1793","HW Hudenko, DJ Decker, WF Siemer","stakeholder insights into the human-coyote interface in westchester county, new york",2008,"","A_D_primary"
"1800","KJ Campbell, J Beek, CT Eason, AS Glen, ...","the next generation of rodent eradications: innovative technologies and tools to improve species specificity and increase their feasibility on islands",2015,"Biological …","A_D_primary"
"1801","DJ Mellor, ACD Bayvel","the application of legislation, scientific guidelines and codified standards to advancing animal welfare",2004,"Global Conference on Animal …","A_D_primary"
"1807","F Probyn-Rapsey","five propositions on ferals",2016,"","A_D_primary"
"1810","ICT Nisbet, D Miner","ddt substitute",1971,"Environment: Science and Policy for …","A_D_primary"
"1813","A Willey","convergence in evolution",1911,"","A_D_primary"
"1816","M Maccoll, A Tribe","wildlife tourism and conservation: the hidden vale project",2017,"Wildlife Tourism, Environmental Learning and Ethical …","A_D_primary"
"1817","F Pinzari, M Montanari, P Colaizzi","moulds and insects affecting libraries and archives, ecological and applied issues: the use of entomopathogenic fungi to control library infestations.",2011,"… and applied issues: the use of …","A_D_primary"
"1819","D Lemessa, K Hylander, P Hambäck","composition of crops and land-use types in relation to crop raiding pattern at different distances from forests",2013,"Agriculture, ecosystems & …","A_D_primary"
"1820","MJ Farnworth, J Campbell, ...","what's in a name? perceptions of stray and feral cat welfare and control in aotearoa, new zealand",2011,"Journal of Applied Animal …","A_D_primary"
"1822","G Verbeken, D De Vos, M Vaneechoutte, ...","european regulatory conundrum of phage therapy",2007,"","A_D_primary"
"1825","A Bergamini","is the market languishing? let us respond by innovating varieties.",2000,"Rivista di Frutticoltura e di Ortofloricoltura","A_D_primary"
"1843","CL Crosby, KN Howell","choosing lllustrations of spider (faces) for best first lmpressions in natural history interpretive programs",0,"researchgate.net","A_D_primary"
"1867","CC Payne, M Hafez, K Jones, I Harpaz, ...","pathogens for the control of insects: where next?",1988,"… Transactions of the …","A_D_primary"
"1892","DR Walker, HR Boerma, JN All, WA Parrott","transgenic technology for insect resistance: current achievements and future prospects",2002,"","A_D_primary"
"1895","D JONATHAN","a $19, 95",1990,"","A_D_primary"
"1901","JS McManus, AJ Dickman, D Gaynor, BH Smuts, ...","dead or alive? comparing costs and benefits of lethal and non-lethal human–wildlife conflict mitigation on livestock farms",2015,"Oryx","A_D_primary"
"1905","D Steven, J Benge","sprays on new zealand kiwifruit-use patterns and outcomes",2006,"VI International Symposium on Kiwifruit 753","A_D_primary"
"1917","J Kamler, K Turek, M Homolka, ...","rodent-caused damage to forest trees from the viewpoint of forestry practice",2010,"Journal of Forest …","A_D_primary"
"1933","JH Border, DW Roberts, DM Tantera, A Davidson","glo/91/013 ecologically sustainable cassava plant protection in south america and africa (profisma)",1994,"","A_D_primary"
"1942","RH Smith, AN Meyer","rodent control methods: non-chemical and non-lethal chemical, with special reference to food stores",2015,"Rodent pests and their control, 2nd edn. …","A_D_primary"
"1943","RE Marsh, RH Schmidt, WE Howard","secondary hazards to coyotes of ground squirrels poisoned with 1080 or strychnine",1987,"Wildlife Society Bulletin (1973-2006)","A_D_primary"
"1944","RJ Hobbs","biodiversity in australia",1996,"Conservation Biology","A_D_primary"
"1955","RL Moberly, PCL White, CC Webbon, PJ Baker, ...","factors associated with fox (vulpes vulpes) predation of lambs in britain",2003,"Wildlife Research","A_D_primary"
"1966","M Dey, J Roy, D Tamuly, P Singh","anuran biodiversity of barak valley, assam and impact of human interference",2015,"Magazine of Zoo Outreach …","A_D_primary"
"1976","FG Howarth","classical biocontrol: panacea or pandora's box",1983,"","A_D_primary"
"1978","JW Thomas, RA Dixon","cemetery ecology",1973,"Natural History","A_D_primary"
"2002","CS Koehler","symposium: advances in integrated pest management programs for ornamental plants prospects of implementation of ipm programs for ornamental plants",0,"Florida Entomologist","A_D_primary"
"2007","B Duncan","a letter on the fur seal in canadian?american diplomacy",1962,"Canadian Historical Review","A_D_primary"
"2040","AE Buijs, A Fischer, P Lisievici, N Marcelová, D Rink, ...","deliberative events: approaches to assess public attitudes to biodiversity and biodiversity management",2006,"","A_D_primary"
"2042","S Vassiliadou, D Mpoutakidis, M Karikas","application of relational database in listing pesticides used in greece according to their hazards in human health and the environment.",2011,"HAICTA","A_D_primary"
